Data File,Model,EB,CTX,PDT,Success,Error Message,csv_size,bin_size,compressed_size,sz3_size,zstd_size,is_accurate,compression_time_sz3,compression_time_zstd,compression_time_debug,decompression_time,zstd_error_size,df_entropy,df_min,df_max,df_mean,df_variance,error_entropy,error_min,error_max,error_mean,error_variance,mean_absolute_error,mean_squared_error,RRMSE,RMSE,RMAE
elf,0,0.01,64,1,True,,211782,87168,38707,73358,56258,True,0.09116744995117188,0.029526710510253906,239.4864387512207,238.991619348526,54495,14.404046114760197,704.6413,1754.882,1214.5059,34796.96,12.229561782814717,-395.65,209.05,-2.4557908,1043.4392,1216.9615,1516278.2,0.026673833,0.00071149337,0.13833867
elf,0,0.01,64,2,True,,211782,87168,39203,73358,56258,True,0.08824515342712402,0.02805328369140625,188.1155936717987,186.8263645172119,55335,14.404046114760197,704.6413,1754.882,1214.5059,34796.96,12.415133815067188,-395.65,299.75,-2.0331948,1694.8119,1216.539,1515370.4,0.033938304,0.0011518085,0.15224902
elf,0,0.01,64,4,True,,211782,87168,39822,73358,56258,True,0.08892273902893066,0.027847766876220703,161.56458973884583,160.1241271495819,56244,14.404046114760197,704.6413,1754.882,1214.5059,34796.96,12.666697450022681,-445.79,381.93,-2.0479932,3217.5725,1216.5537,1514911.9,0.04673556,0.0021842124,0.17466898
elf,0,0.01,64,8,True,,211782,87168,40627,73358,56258,True,0.10556244850158691,0.028845548629760742,148.37041997909546,146.65312314033508,56927,14.404046114760197,704.6413,1754.882,1214.5059,34796.96,12.970396794486712,-445.79,377.85,-3.5752873,5646.7476,1218.081,1518966.2,0.061942764,0.003836906,0.20341747
elf,0,0.01,64,16,True,,211782,87168,41151,73358,56258,True,0.11824703216552734,0.02745199203491211,142.30989360809326,141.2428252696991,57334,14.404046114760197,704.6413,1754.882,1214.5059,34796.96,13.137567837573881,-591.55,456.43,-2.655385,9342.702,1217.1611,1517297.5,0.07961602,0.00633871,0.22831686
elf,0,0.01,64,32,True,,211782,87168,41515,73358,56258,True,0.0978996753692627,0.028275489807128906,137.02841067314148,136.7279863357544,57737,14.404046114760197,704.6413,1754.882,1214.5059,34796.96,13.273469195404372,-591.55,541.17,-1.0429122,12478.846,1215.5487,1512943.6,0.09198278,0.008460832,0.24664639
elf,0,0.01,128,1,True,,211782,87168,38554,73358,56258,True,0.09009003639221191,0.045271873474121094,240.7707245349884,239.46874356269836,54052,14.399873175716795,704.6413,1754.882,1214.7936,34795.484,12.126662386903261,-399.23,192.53,-3.8859174,847.25653,1218.6793,1520263.0,0.024173584,0.00058436213,0.132266
elf,0,0.01,128,2,True,,211782,87168,39023,73358,56258,True,0.11646866798400879,0.044733524322509766,187.48778581619263,186.65471386909485,54787,14.399873175716795,704.6413,1754.882,1214.7936,34795.484,12.31373273781222,-399.23,297.33,-4.380008,1369.6525,1219.1735,1521550.9,0.030677725,0.0009411228,0.14538467
elf,0,0.01,128,4,True,,211782,87168,39655,73358,56258,True,0.10524654388427734,0.04272890090942383,161.74457812309265,161.47854447364807,55442,14.399873175716795,704.6413,1754.882,1214.7936,34795.484,12.576759236132695,-487.77,350.37,-6.4426928,2462.788,1221.2362,1526087.8,0.041194607,0.0016969957,0.16589062
elf,0,0.01,128,8,True,,211782,87168,40340,73358,56258,True,0.2670433521270752,0.04705333709716797,147.58349108695984,142.5006287097931,56065,14.399873175716795,704.6413,1754.882,1214.7936,34795.484,12.822147011167308,-487.77,335.23,-13.425989,4040.4187,1228.2195,1543768.9,0.05347965,0.0028600728,0.18897365
elf,0,0.01,128,16,True,,211782,87168,40969,73358,56258,True,0.12333512306213379,0.04080343246459961,133.26261186599731,135.1372172832489,56823,14.399873175716795,704.6413,1754.882,1214.7936,34795.484,13.030209471488439,-633.05,418.67,-12.211922,7420.706,1227.0055,1541337.0,0.07162107,0.0051295776,0.21540898
elf,0,0.01,128,32,True,,211782,87168,41348,73358,56258,True,0.12041139602661133,0.04428386688232422,133.39040970802307,132.50531125068665,57207,14.399873175716795,704.6413,1754.882,1214.7936,34795.484,13.180956383039465,-633.05,488.75,-10.059404,10278.093,1224.8528,1535243.5,0.08386509,0.0070333537,0.2337441
elf,0,0.01,256,1,True,,211782,87168,38474,73358,56258,True,0.08555865287780762,0.02901482582092285,261.2901654243469,259.8221890926361,53329,14.391305190895606,704.6413,1754.882,1215.3842,34754.977,12.012242825577946,-406.97,187.93,-2.7333274,679.0094,1218.1176,1519028.4,0.021557605,0.00046473034,0.12558345
